Gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,radial_position
Gjd2,171.58792,-0.06422131180387611,0.08500442196951383,0.7555055409577232,0.4499457089352258,0.6347300942041703,Gjd2,0.7915887684268696
Aqr,1115.9202,-0.07535761461039793,0.029113051705291017,2.5884477990571635,0.009640955831823509,0.043304788205417555,Aqr,0.7915887684268696
Zfp770,392.7962,0.10113402475872176,0.09271016443004623,-1.09086231677468,0.27533347070988656,0.4678736083786957,Zfp770,0.7915887684268696
Dph6,233.56503,0.028690690195176484,0.09073597498055762,-0.316199723442925,0.7518509176481976,0.8599537499711585,Dph6,0.7915887684268696
BC052040,160.63348,0.01334087937936255,0.05744102102860982,-0.23225352092397208,0.8163411103359445,0.900345493482623,BC052040,0.807042361747955
Meis2,1887.8438,0.17038566548886644,0.08082679313497876,-2.1080344633285963,0.03502800850010051,0.11221325167570889,Meis2,0.807042361747955
Spred1,4336.957,0.08603426916907732,0.05979288812153144,-1.4388712750287163,0.1501869974526792,0.31379253132511414,Spred1,0.807042361747955
Fam98b,579.30585,-0.09872635489582635,0.048819100270156304,2.022289520894324,0.043146450576753655,0.13057820224328479,Fam98b,0.807042361747955
Rasgrp1,10591.278,0.03341783863630629,0.03870197033526647,-0.8634660805849176,0.38788126101386333,0.5781738509176445,Rasgrp1,0.7613895015635073
Thbs1,139.26651,0.2458588602772971,0.10581828872216298,-2.323406126164309,0.020157345323456425,0.07502182822406006,Thbs1,0.7613895015635073
Gpr176,411.4218,-0.08811025912637083,0.04087572306706093,2.155564538438052,0.031117684067982616,0.1027378753353374,Gpr176,0.7613895015635073
Eif2ak4,425.47412,0.06647030939138579,0.0419318542710034,-1.5851984260412533,0.11292125802589743,0.25741847509784754,Eif2ak4,0.7613895015635073
Srp14,1032.3551,0.03587106171629786,0.03821233308290216,-0.9387299550246021,0.3478694096847298,0.5420621016098202,Srp14,0.7613895015635073
Bmf,104.83406,0.026911601319344083,0.08566321404395975,-0.31415586748278984,0.7534026596460893,0.8611896854124775,Bmf,0.7250156172257904
Bub1b,35.907524,0.2121717086029254,0.22862493075114987,-0.9280339983300717,0.3533899341479769,0.5470993520369781,Bub1b,0.7250156172257904
Pak6,1800.2146,-0.16061220580560384,0.04757067260647105,3.3762862075604905,0.0007347144721598602,0.005522399577689207,Pak6,0.7250156172257904
Ankrd63,1643.2158,-0.1776849567012973,0.05960277990477187,2.981152170841475,0.0028716605985869433,0.016824507254204365,Ankrd63,0.7250156172257904
Plcb2,80.435776,-0.06845008329157337,0.09466250901571191,0.7230960176664253,0.4696208957540573,0.6506693585331018,Plcb2,0.7250156172257904
A430105I19Rik,107.03125,-0.06389839423246678,0.10043049565411949,0.6362449355276658,0.5246167889756941,0.696876630965579,A430105I19Rik,0.7250156172257904
Disp2,12696.814,-0.06402011299636312,0.028415795367297932,2.2529762819885772,0.024260644475018668,0.08575250391981895,Disp2,0.7250156172257904
