Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_symbol,radial_position
ENSMUSG00000058793.14,33103.88,-0.010724315480611733,0.03224974545485544,0.3325395388197431,0.7394818890431953,0.9103200503641901,ENSMUSG00000058793,Cds2,0.7276549484862902
ENSMUSG00000050558.13,430.31723,0.2914015306177726,0.17820527683342452,-1.6352014698765458,0.10200682013725272,0.33193264617465323,ENSMUSG00000050558,Prokr2,0.7276549484862902
ENSMUSG00000027346.15,3346.6528,-0.04562563017076155,0.057201675851860735,0.7976275081331795,0.42508668288031437,0.7296208235092192,ENSMUSG00000027346,Gpcpd1,0.7276549484862902
ENSMUSG00000027350.8,7687.966,-0.049522871666807,0.10833947540367664,0.4571082837745251,0.6475932164553179,0.8656255582064133,ENSMUSG00000027350,Chgb,0.7276549484862902
ENSMUSG00000037376.14,881.7053,-0.07868336837594589,0.05718818839280711,1.3758674752117583,0.16886266646908854,0.44542580883988653,ENSMUSG00000037376,Trmt6,0.7276549484862902
ENSMUSG00000027353.14,172.09483,0.05016732657980191,0.10376803499711953,-0.4834564572914432,0.6287716696313062,0.8558808238894368,ENSMUSG00000027353,Mcm8,0.7276549484862902
ENSMUSG00000027357.16,705.2588,-0.026017930806207304,0.07090008598050321,0.36696613898835,0.7136442757941008,0.8999480549700041,ENSMUSG00000027357,Crls1,0.7276549484862902
ENSMUSG00000043110.2,94.81274,-0.41895987504607596,0.13925545244171286,3.008570707286574,0.002624797158726109,0.024182782832726454,ENSMUSG00000043110,Lrrn4,0.7276549484862902
ENSMUSG00000027358.6,177.03847,-0.30753094414373594,0.18546841673195683,1.6581310692277416,0.09729101405777274,0.3222512910071765,ENSMUSG00000027358,Bmp2,0.7775542282488533
ENSMUSG00000034723.11,27521.76,0.07285534526466689,0.07300019644064865,-0.998015742654891,0.3182717249429651,0.6340200587039154,ENSMUSG00000034723,Tmx4,0.7559805457249293
ENSMUSG00000051177.16,5921.672,0.374605353708775,0.08281610454726722,-4.523339461046122,6.087149381533264e-06,0.00014706151555275693,ENSMUSG00000051177,Plcb1,0.7559805457249293
ENSMUSG00000085247.1,210.12897,0.2388600321537473,0.15193194023831919,-1.5721515290272305,0.11591541351221145,0.35968953649484386,ENSMUSG00000085247,4930545L23Rik,0.7559805457249293
ENSMUSG00000039943.16,7387.701,0.42959326709581175,0.07425389939758556,-5.78546407099235,7.231241602650443e-09,3.54270410327064e-07,ENSMUSG00000039943,Plcb4,0.758926200379809
