Gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,radial_position
Inpp4b,219.68826,0.023579643259497143,0.06764889188478146,-0.34855919443082123,0.7274202667227976,0.9045864190213474,Inpp4b,0.776768484582016
Zfp330,180.16412,-0.03420948581767752,0.08576184332495031,0.39888934858895586,0.6899747378513181,0.886642769474485,Zfp330,0.7468329247672395
Rnf150,1765.3451,0.15952979507345796,0.08871870584576752,-1.7981528647497578,0.07215278670552668,0.2757570821519692,Rnf150,0.7468329247672395
Tbc1d9,3136.4644,-0.09728502558991829,0.04642212133501947,2.095660921822833,0.03611228075831266,0.17914226418145027,Tbc1d9,0.7468329247672395
Elmod2,141.50171,-0.06399611292983078,0.13082781137725172,0.48916291005811624,0.6247263658179023,0.8542109799520838,Elmod2,0.7468329247672395
Clgn,90.469795,-0.1753930076874993,0.11156567623703155,1.5721054503793865,0.11592609769416647,0.36888671615750185,Clgn,0.7468329247672395
Scoc,414.69672,0.050827790408498406,0.13072619466133883,-0.38881106070725624,0.6974159181238362,0.8905010093902878,Scoc,0.7468329247672395
Ndufb7,421.1963,0.017395263313252092,0.06030257956995084,-0.28846632162847413,0.7729898067527721,0.9184267938816104,Ndufb7,0.7468329247672395
Tecr,5794.496,0.0977331216424203,0.044011261766197594,-2.220638939224488,0.026375426193629346,0.14539323774783694,Tecr,0.7468329247672395
Dnajb1,1833.9222,0.07651159343647018,0.10063930397062106,-0.7602555901897502,0.4471018220045184,0.7494862796687433,Dnajb1,0.6991368741092877
Gipc1,1196.429,-0.0925386022862925,0.04662286259365393,1.9848331298921227,0.047163040200358955,0.21262616112519667,Gipc1,0.6991368741092877
Pkn1,1124.275,-0.0329638055431152,0.04405241316829461,0.7482860341199173,0.45428764658392007,0.7558090826467216,Pkn1,0.6991368741092877
Ddx39,221.77612,-0.008557124306235292,0.06064660946349891,0.14109814846921537,0.8877924063268878,0.9627810966294689,Ddx39,0.6991368741092877
Adgre5,210.29166,0.033551238455778495,0.09673575154032905,-0.3468339049579928,0.7287161038799999,0.9048578724713742,Adgre5,0.6991368741092877
Adgrl1,23370.455,-0.09310424383008149,0.023062131657357373,4.037104861483132,5.4114884449093415e-05,0.0012541920278201651,Adgrl1,0.6991368741092877
Prkaca,5796.133,-0.024044662472660433,0.03894225559802257,0.6174440104563791,0.5369419006947378,0.8104845431852377,Prkaca,0.679088344221045
Rfx1,402.4044,-0.03086763019541094,0.05933717029927875,0.5202073176008216,0.6029190856201632,0.8420119507039566,Rfx1,0.679088344221045
Dcaf15,305.41312,0.016745165438475474,0.06342119939602252,-0.2640310432149546,0.7917559982276818,0.9268476842984704,Dcaf15,0.679088344221045
Cc2d1a,1051.2987,0.023427834284612124,0.038741432175843,-0.6047229792196587,0.5453630770690223,0.8148483943980037,Cc2d1a,0.679088344221045
4930432K21Rik,63.406525,0.1288713090922161,0.10106158851598715,-1.2751759692737232,0.20224696491729188,0.5073247164822922,4930432K21Rik,0.679088344221045
Zswim4,794.8159,0.1243421062350308,0.06548256851246236,-1.898858109259513,0.057583134458731144,0.24073823608759562,Zswim4,0.679088344221045
D8Ertd738e,506.38095,0.014665185530193046,0.05201204456327923,-0.2819574899108416,0.7779761064478286,0.9197349823635813,D8Ertd738e,0.679088344221045
Mri1,153.75908,0.00517143579554071,0.10221532029301715,-0.05059354880184235,0.959649403553926,0.9875236679863987,Mri1,0.679088344221045
Ccdc130,127.06698,0.09910471266528571,0.0705635697127491,-1.404474193535307,0.16017769107895585,0.44250073461038736,Ccdc130,0.679088344221045
Cacna1a,5000.992,-0.12376795811336319,0.021243846139096603,5.826061688781674,5.675064575215544e-09,4.471950885269849e-07,Cacna1a,0.679088344221045
Ier2,237.68076,-0.04898689856683736,0.14636744664711418,0.3346843829621674,0.7378631833167257,0.908580084239423,Ier2,0.679088344221045
Nacc1,2984.9875,0.037335658921914545,0.03325696384248781,-1.122641835218161,0.2615896401196368,0.5783482163170364,Nacc1,0.679088344221045
Trmt1,834.39813,0.0788373341381804,0.03868632816933653,-2.0378603467637513,0.04156390118499687,0.1958021171041048,Trmt1,0.679088344221045
Lyl1,30.96224,0.13233710634663295,0.11595830739092973,-1.1412473096945566,0.253767021885988,0.5706437977935571,Lyl1,0.679088344221045
Nfix,6269.6357,-0.08719542637104737,0.024610207644670368,3.543059352850709,0.00039551367585177353,0.006317529254821572,Nfix,0.679088344221045
Dand5,142.72298,0.07030151753613302,0.054730664761316154,-1.284499609911963,0.19896719998387702,0.5027150280198929,Dand5,0.679088344221045
Gadd45gip1,436.1057,0.03722984607044925,0.06362681925983574,-0.5851281975673187,0.5584615201224229,0.822541738366231,Gadd45gip1,0.679088344221045
Rad23a,1013.62775,0.07763216973870789,0.03231562523275058,-2.402310621551299,0.016291867795586546,0.10453298925897966,Rad23a,0.679088344221045
Calr,7380.1626,-0.03059218893421772,0.0698621295364187,0.4378937363807412,0.6614633163516128,0.8733116132901907,Calr,0.679088344221045
Farsa,598.9596,0.10274372069083822,0.05650189094548562,-1.8184120738537375,0.06900117434981994,0.2670099014572497,Farsa,0.679088344221045
Gcdh,427.5319,0.024864715597904576,0.06361333525904136,-0.39087269197020375,0.6958913400520332,0.8899669164006097,Gcdh,0.679088344221045
